Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
212.0800682,C054,134.3631354,-3.194489093,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-2.165869951,654.1429565
212.4245416,C054,134.5658908,-3.206617263,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-2.180857948,653.1900289
212.7690151,C020,134.7686463,-3.218745434,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-2.195845945,652.2371012
213.1134885,C047,134.9714017,-3.230873604,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-2.210833942,651.2841735
213.4579619,C044,135.1741572,-3.243001774,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-2.225821939,650.3312459
213.8024354,C063,135.3769126,-3.255129945,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-2.240809936,649.3783182
214.1469088,C023,135.5796681,-3.267258115,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-2.255797933,648.4253905
214.4913822,C045,135.7824235,-3.279386285,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-2.27078593,647.4724629
214.8358557,C013,135.985179,-3.291514456,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-2.285773928,646.5195352
215.1803291,C099,136.1879345,-3.303642626,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-2.300761925,645.5666075
215.5248026,C064,136.3906899,-3.315770796,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-2.315749922,644.6136799
215.869276,C036,136.5934454,-3.327898967,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-2.330737919,643.6607522
216.2137494,C047,136.7962008,-3.340027137,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-2.345725916,642.7078245
216.5582229,C065,136.9989563,-3.352155307,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-2.360713913,641.7548968
216.9026963,C097,137.2017117,-3.364283478,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-2.37570191,640.8019692
217.2471697,C041,137.4044672,-3.376411648,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-2.390689907,639.8490415
217.5916432,C091,137.6072226,-3.388539818,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-2.405677904,638.8961138
217.9361166,C024,137.8099781,-3.400667989,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-2.420665901,637.9431862
218.2805901,C013,138.0127335,-3.412796159,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-2.435653898,636.9902585
218.6250635,C042,138.215489,-3.424924329,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-2.450641895,636.0373308
218.9695369,C056,138.4182444,-3.4370525,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-2.465629892,635.0844032
219.3140104,C069,138.6209999,-3.44918067,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-2.48061789,634.1314755
219.6584838,C071,138.8237553,-3.46130884,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-2.495605887,633.1785478
220.0029572,C037,139.0265108,-3.473437011,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-2.510593884,632.2256202
220.3474307,C072,139.2292663,-3.485565181,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-2.525581881,631.2726925
220.6919041,C044,139.4320217,-3.497693351,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-2.540569878,630.3197648
221.0363776,C072,139.6347772,-3.509821522,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-2.555557875,629.3668371
221.380851,C096,139.8375326,-3.521949692,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-2.570545872,628.4139095
221.7253244,C011,140.0402881,-3.534077862,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-2.585533869,627.4609818
222.0697979,C090,140.2430435,-3.546206033,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-2.600521866,626.5080541
222.4142713,C059,140.445799,-3.558334203,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-2.615509863,625.5551265
222.7587447,C018,140.6485544,-3.570462373,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-2.63049786,624.6021988
223.1032182,C088,140.8513099,-3.582590544,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-2.645485857,623.6492711
223.4476916,C056,141.0540653,-3.594718714,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-2.660473855,622.6963435
223.792165,C091,141.2568208,-3.606846884,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-2.675461852,621.7434158
224.1366385,C059,141.4595762,-3.618975055,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-2.690449849,620.7904881
224.4811119,C015,141.6623317,-3.631103225,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-2.705437846,619.8375604
224.8255854,C050,141.8650872,-3.643231395,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-2.720425843,618.8846328
225.1700588,C080,142.0678426,-3.655359566,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-2.73541384,617.9317051
225.5145322,C090,142.2705981,-3.667487736,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-2.750401837,616.9787774
225.8590057,C017,142.4733535,-3.679615906,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-2.765389834,616.0258498
226.2034791,C029,142.676109,-3.691744077,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-2.780377831,615.0729221
226.5479525,C077,142.8788644,-3.703872247,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-2.795365828,614.1199944
226.892426,C067,143.0816199,-3.716000417,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-2.810353825,613.1670668
227.2368994,C066,143.2843753,-3.728128588,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-2.825341822,612.2141391
227.5813729,C047,143.4871308,-3.740256758,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-2.840329819,611.2612114
227.9258463,C033,143.6898862,-3.752384929,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-2.855317817,610.3082838
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
228.2703197,C037,143.8926417,-3.764513099,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-2.870305814,609.3553561
228.6147932,C029,144.0953971,-3.776641269,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-2.885293811,608.4024284
228.9592666,C019,144.2981526,-3.78876944,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-2.900281808,607.4495007
229.30374,C014,144.500908,-3.80089761,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-2.915269805,606.4965731
229.6482135,C012,144.7036635,-3.81302578,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-2.930257802,605.5436454
229.9926869,C006,144.906419,-3.825153951,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-2.945245799,604.5907177
230.3371604,C078,145.1091744,-3.837282121,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-2.960233796,603.6377901
230.6816338,C095,145.3119299,-3.849410291,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-2.975221793,602.6848624
231.0261072,C040,145.5146853,-3.861538462,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-2.99020979,601.7319347
231.3705807,C023,145.7174408,-3.873666632,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-3.005197787,600.7790071
231.7150541,C040,145.9201962,-3.885794802,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-3.020185784,599.8260794
232.0595275,C040,146.1229517,-3.897922973,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-3.035173781,598.8731517
232.404001,C074,146.3257071,-3.910051143,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-3.050161779,597.9202241
232.7484744,C009,146.5284626,-3.922179313,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-3.065149776,596.9672964
233.0929478,C029,146.731218,-3.934307484,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-3.080137773,596.0143687
233.4374213,C065,146.9339735,-3.946435654,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-3.09512577,595.061441
233.7818947,C055,147.1367289,-3.958563824,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-3.110113767,594.1085134
234.1263682,C013,147.3394844,-3.970691995,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-3.125101764,593.1555857
234.4708416,C097,147.5422398,-3.982820165,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-3.140089761,592.202658
234.815315,C054,147.7449953,-3.994948335,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-3.155077758,591.2497304
235.1597885,C054,147.9477508,-4.007076506,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-3.170065755,590.2968027
235.5042619,C020,148.1505062,-4.019204676,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-3.185053752,589.343875
235.8487353,C047,148.3532617,-4.031332846,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-3.200041749,588.3909474
236.1932088,C044,148.5560171,-4.043461017,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-3.215029746,587.4380197
236.5376822,C063,148.7587726,-4.055589187,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-3.230017743,586.485092
236.8821557,C023,148.961528,-4.067717357,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-3.245005741,585.5321644
237.2266291,C045,149.1642835,-4.079845528,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-3.259993738,584.5792367
237.5711025,C013,149.3670389,-4.091973698,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-3.274981735,583.626309
237.915576,C099,149.5697944,-4.104101868,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-3.289969732,582.6733813
238.2600494,C064,149.7725498,-4.116230039,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-3.304957729,581.7204537
238.6045228,C036,149.9753053,-4.128358209,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-3.319945726,580.767526
238.9489963,C047,150.1780607,-4.140486379,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-3.334933723,579.8145983
239.2934697,C065,150.3808162,-4.15261455,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-3.34992172,578.8616707
239.6379432,C097,150.5835717,-4.16474272,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-3.364909717,577.908743
239.9824166,C041,150.7863271,-4.17687089,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-3.379897714,576.9558153
240.32689,C091,150.9890826,-4.188999061,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-3.394885711,576.0028877
240.6713635,C024,151.191838,-4.201127231,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-3.409873708,575.04996
241.0158369,C013,151.3945935,-4.213255401,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-3.424861705,574.0970323
241.3603103,C042,151.5973489,-4.225383572,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-3.439849703,573.1441047
241.7047838,C056,151.8001044,-4.237511742,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-3.4548377,572.191177
242.0492572,C069,152.0028598,-4.249639912,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-3.469825697,571.2382493
242.3937306,C071,152.2056153,-4.261768083,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-3.484813694,570.2853216
242.7382041,C037,152.4083707,-4.273896253,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-3.499801691,569.332394
243.0826775,C072,152.6111262,-4.286024423,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-3.514789688,568.3794663
243.427151,C044,152.8138816,-4.298152594,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-3.529777685,567.4265386
243.7716244,C072,153.0166371,-4.310280764,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-3.544765682,566.473611
244.1160978,C096,153.2193925,-4.322408934,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-3.559753679,565.5206833
244.4605713,C011,153.422148,-4.334537105,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-3.574741676,564.5677556
244.8050447,C090,153.6249035,-4.346665275,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-3.589729673,563.614828
245.1495181,C059,153.8276589,-4.358793445,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-3.60471767,562.6619003
245.4939916,C018,154.0304144,-4.370921616,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-3.619705667,561.7089726
245.838465,C088,154.2331698,-4.383049786,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-3.634693665,560.756045
246.1829385,C056,154.4359253,-4.395177956,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-3.649681662,559.8031173
246.5274119,C091,154.6386807,-4.407306127,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-3.664669659,558.8501896
246.8718853,C059,154.8414362,-4.419434297,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-3.679657656,557.8972619
247.2163588,C015,155.0441916,-4.431562467,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-3.694645653,556.9443343
247.5608322,C050,155.2469471,-4.443690638,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-3.70963365,555.9914066
247.9053056,C080,155.4497025,-4.455818808,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-3.724621647,555.0384789
248.2497791,C090,155.652458,-4.467946978,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-3.739609644,554.0855513
248.5942525,C017,155.8552134,-4.480075149,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-3.754597641,553.1326236
248.938726,C029,156.0579689,-4.492203319,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-3.769585638,552.1796959
249.2831994,C077,156.2607244,-4.504331489,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-3.784573635,551.2267683
249.6276728,C067,156.4634798,-4.51645966,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-3.799561632,550.2738406
249.9721463,C066,156.6662353,-4.52858783,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-3.814549629,549.3209129
250.3166197,C047,156.8689907,-4.540716,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-3.829537627,548.3679852
250.6610931,C033,157.0717462,-4.552844171,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-3.844525624,547.4150576
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
251.0055666,C037,157.2745016,-4.564972341,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-3.859513621,546.4621299
251.35004,C029,157.4772571,-4.577100511,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-3.874501618,545.5092022
251.6945134,C019,157.6800125,-4.589228682,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-3.889489615,544.5562746
252.0389869,C014,157.882768,-4.601356852,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-3.904477612,543.6033469
252.3834603,C012,158.0855234,-4.613485022,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-3.919465609,542.6504192
252.7279338,C006,158.2882789,-4.625613193,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-3.934453606,541.6974916
253.0724072,C078,158.4910343,-4.637741363,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-3.949441603,540.7445639
253.4168806,C095,158.6937898,-4.649869533,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-3.9644296,539.7916362
253.7613541,C040,158.8965452,-4.661997704,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-3.979417597,538.8387086
254.1058275,C023,159.0993007,-4.674125874,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-3.994405594,537.8857809
254.4503009,C040,159.3020562,-4.686254044,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-4.009393591,536.9328532
254.7947744,C040,159.5048116,-4.698382215,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-4.024381589,535.9799255
255.1392478,C074,159.7075671,-4.710510385,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-4.039369586,535.0269979
255.4837213,C009,159.9103225,-4.722638555,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-4.054357583,534.0740702
255.8281947,C029,160.113078,-4.734766726,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-4.06934558,533.1211425
256.1726681,C065,160.3158334,-4.746894896,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-4.084333577,532.1682149
256.5171416,C055,160.5185889,-4.759023066,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-4.099321574,531.2152872
256.861615,C013,160.7213443,-4.771151237,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-4.114309571,530.2623595
257.2060884,C097,160.9240998,-4.783279407,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-4.129297568,529.3094319
257.5505619,C054,161.1268552,-4.795407577,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-4.144285565,528.3565042
257.8950353,C054,161.3296107,-4.807535748,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-4.159273562,527.4035765
258.2395087,C020,161.5323661,-4.819663918,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-4.174261559,526.4506489
258.5839822,C047,161.7351216,-4.831792089,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-4.189249556,525.4977212
258.9284556,C044,161.937877,-4.843920259,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-4.204237553,524.5447935
259.2729291,C063,162.1406325,-4.856048429,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-4.219225551,523.5918658
259.6174025,C023,162.343388,-4.8681766,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-4.234213548,522.6389382
259.9618759,C045,162.5461434,-4.88030477,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-4.249201545,521.6860105
260.3063494,C013,162.7488989,-4.89243294,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-4.264189542,520.7330828
260.6508228,C099,162.9516543,-4.904561111,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-4.279177539,519.7801552
260.9952962,C064,163.1544098,-4.916689281,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-4.294165536,518.8272275
261.3397697,C036,163.3571652,-4.928817451,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-4.309153533,517.8742998
261.6842431,C047,163.5599207,-4.940945622,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-4.32414153,516.9213722
262.0287166,C065,163.7626761,-4.953073792,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-4.339129527,515.9684445
262.37319,C097,163.9654316,-4.965201962,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-4.354117524,515.0155168
262.7176634,C041,164.168187,-4.977330133,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-4.369105521,514.0625892
263.0621369,C091,164.3709425,-4.989458303,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-4.384093518,513.1096615
263.4066103,C024,164.5736979,-5.001586473,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-4.399081515,512.1567338
263.7510837,C013,164.7764534,-5.013714644,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-4.414069513,511.2038061
264.0955572,C042,164.9792089,-5.025842814,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-4.42905751,510.2508785
264.4400306,C056,165.1819643,-5.037970984,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-4.444045507,509.2979508
264.7845041,C069,165.3847198,-5.050099155,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-4.459033504,508.3450231
265.1289775,C071,165.5874752,-5.062227325,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-4.474021501,507.3920955
265.4734509,C037,165.7902307,-5.074355495,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-4.489009498,506.4391678
265.8179244,C072,165.9929861,-5.086483666,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-4.503997495,505.4862401
266.1623978,C044,166.1957416,-5.098611836,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-4.518985492,504.5333125
266.5068712,C072,166.398497,-5.110740006,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-4.533973489,503.5803848
266.8513447,C096,166.6012525,-5.122868177,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-4.548961486,502.6274571
267.1958181,C011,166.8040079,-5.134996347,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-4.563949483,501.6745295
267.5402915,C090,167.0067634,-5.147124517,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-4.57893748,500.7216018
267.884765,C059,167.2095188,-5.159252688,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-4.593925478,499.7686741
268.2292384,C018,167.4122743,-5.171380858,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-4.608913475,498.8157464
268.5737119,C088,167.6150297,-5.183509028,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-4.623901472,497.8628188
268.9181853,C056,167.8177852,-5.195637199,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-4.638889469,496.9098911
269.2626587,C091,168.0205407,-5.207765369,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-4.653877466,495.9569634
269.6071322,C059,168.2232961,-5.219893539,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-4.668865463,495.0040358
269.9516056,C015,168.4260516,-5.23202171,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-4.68385346,494.0511081
270.296079,C050,168.628807,-5.24414988,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-4.698841457,493.0981804
270.6405525,C080,168.8315625,-5.25627805,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-4.713829454,492.1452528
270.9850259,C090,169.0343179,-5.268406221,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-4.728817451,491.1923251
271.3294994,C017,169.2370734,-5.280534391,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-4.743805448,490.2393974
271.6739728,C029,169.4398288,-5.292662561,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-4.758793445,489.2864697
272.0184462,C077,169.6425843,-5.304790732,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-4.773781442,488.3335421
